package,tracking_number,management_status,management_status_id,loaded_at
3734443,712396772006,solved_service,5,2021-07-20 17:01:45.513540+00:00
3730860,712396290325,solved_service,5,2021-07-20 17:01:45.513540+00:00
3731263,712396378610,solved_service,5,2021-07-20 17:01:45.513540+00:00
3732748,712396561376,solved_service,5,2021-07-20 17:01:45.513540+00:00
3732543,712396510324,solved_service,5,2021-07-20 17:01:45.513540+00:00
3715153,712394508652,solved_service,5,2021-07-20 17:01:45.513540+00:00
3711425,712392989943,solved_service,5,2021-07-20 17:01:45.513540+00:00
3729889,712396179902,solved_service,5,2021-07-20 17:01:45.513540+00:00
3730933,6969677993,solved_service,5,2021-07-20 17:01:45.513540+00:00
3736278,712396873661,solved_service,5,2021-07-20 17:01:45.513540+00:00
3724913,712395538842,solved_service,5,2021-07-20 17:01:45.513540+00:00
3692995,712390590004,solved_service,5,2021-07-20 17:01:45.513540+00:00
3733205,712396715214,solved_service,5,2021-07-20 17:01:45.513540+00:00
3727333,6970374633,solved_service,5,2021-07-20 17:01:45.513540+00:00
3688950,712389805875,solved_service,5,2021-07-20 17:01:45.513540+00:00
3705563,712392257905,solved_service,5,2021-07-20 17:01:45.513540+00:00
3716801,712394611795,solved_service,5,2021-07-20 17:01:45.513540+00:00
3717293,712394633576,solved_service,5,2021-07-20 17:01:45.513540+00:00
3681132,712388135933,solved_service,5,2021-07-20 17:01:45.513540+00:00
3723987,712395435743,solved_service,5,2021-07-20 17:01:45.513540+00:00
3725012,712395542390,solved_service,5,2021-07-20 17:01:45.513540+00:00
3691479,712390282785,solved_service,5,2021-07-20 17:01:45.513540+00:00
3716947,712394619311,solved_service,5,2021-07-20 17:01:45.513540+00:00
3724668,712395526592,solved_service,5,2021-07-20 17:01:45.513540+00:00
3719841,712394919891,solved_service,5,2021-07-20 17:01:45.513540+00:00
3726195,712395722883,solved_service,5,2021-07-20 17:01:45.513540+00:00
3706035,712392306102,solved_service,5,2021-07-20 17:01:45.513540+00:00
3719987,712394942453,solved_service,5,2021-07-20 17:01:45.513540+00:00
3660235,6950228574,solved_service,5,2021-07-20 17:01:45.513540+00:00
3664854,712386228422,solved_service,5,2021-07-20 17:01:45.513540+00:00
3651760,712383259033,solved_service,5,2021-07-20 17:01:45.513540+00:00
3716857,712394615155,solved_service,5,2021-07-20 17:01:45.513540+00:00
3717617,712394652712,solved_service,5,2021-07-20 17:01:45.513540+00:00
3707647,712392825480,solved_service,5,2021-07-20 17:01:45.513540+00:00
3706625,712392355216,solved_service,5,2021-07-20 17:01:45.513540+00:00
3614159,712377198046,solved_service,5,2021-07-20 17:01:45.513540+00:00
3614673,712377282142,solved_service,5,2021-07-20 17:01:45.513540+00:00
3661540,712385541350,solved_service,5,2021-07-20 17:01:45.513540+00:00
3723656,6970482514,solved_service,5,2021-07-20 17:01:45.513540+00:00
3714519,955476592,solved_service,5,2021-07-20 17:01:45.513540+00:00
3722916,955557494,solved_service,5,2021-07-20 17:01:45.513540+00:00
3720097,955539712,solved_service,5,2021-07-20 17:01:45.513540+00:00
3719315,955522339,solved_service,5,2021-07-20 17:01:45.513540+00:00
3717256,955494229,solved_service,5,2021-07-20 17:01:45.513540+00:00
3710766,955414665,solved_service,5,2021-07-20 17:01:45.513540+00:00
3711272,955425449,solved_service,5,2021-07-20 17:01:45.513540+00:00
3677343,955005406,solved_service,5,2021-07-20 17:01:45.513540+00:00
3692462,SHI-80AI6D,solved_service,5,2021-07-20 17:01:45.513540+00:00
3657825,954791811,solved_service,5,2021-07-20 17:01:45.513540+00:00
3658500,SHI-PO6HTN,solved_service,5,2021-07-20 17:01:45.513540+00:00
3734250,6993280405,solved_service,5,2021-07-20 15:40:27.449801+00:00
3733365,6993850636,solved_service,5,2021-07-20 15:40:27.449801+00:00
3735370,6993190105,solved_service,5,2021-07-20 15:40:27.449801+00:00
3726163,6970906832,solved_service,5,2021-07-20 15:40:27.449801+00:00
3732986,6993810353,solved_service,5,2021-07-20 15:40:27.449801+00:00
3734030,6993238453,solved_service,5,2021-07-20 15:40:27.449801+00:00
3732508,6993462464,solved_service,5,2021-07-20 15:40:27.449801+00:00
3719607,712394886663,solved_service,5,2021-07-20 13:01:56.083629+00:00
3706537,712392354380,solved_service,5,2021-07-20 13:01:56.083629+00:00
3714319,712394372233,solved_service,5,2021-07-20 13:01:56.083629+00:00
3723964,712395433702,solved_service,5,2021-07-20 13:01:56.083629+00:00
3719659,712394889555,solved_service,5,2021-07-20 13:01:56.083629+00:00
3722812,712395364376,solved_service,5,2021-07-20 13:01:56.083629+00:00
3719589,712394886442,solved_service,5,2021-07-20 13:01:56.083629+00:00
3721419,712395061162,solved_service,5,2021-07-20 13:01:56.083629+00:00
3719001,712394774571,solved_service,5,2021-07-20 13:01:56.083629+00:00
3719678,712394891655,solved_service,5,2021-07-20 13:01:56.083629+00:00
3729327,712396143620,solved_service,5,2021-07-20 13:01:56.083629+00:00
3719684,712394892101,solved_service,5,2021-07-20 13:01:56.083629+00:00
3723516,712395405551,solved_service,5,2021-07-20 13:01:56.083629+00:00
3713494,712394066871,solved_service,5,2021-07-20 13:01:56.083629+00:00
3721479,712395084030,solved_service,5,2021-07-20 13:01:56.083629+00:00
3719627,712394887901,solved_service,5,2021-07-20 13:01:56.083629+00:00
3723661,712395417123,solved_service,5,2021-07-20 13:01:56.083629+00:00
3719701,712394893884,solved_service,5,2021-07-20 13:01:56.083629+00:00
3729636,6969285982,solved_service,5,2021-07-20 13:01:56.083629+00:00
3718896,712394755181,solved_service,5,2021-07-20 13:01:56.083629+00:00
3729094,712396131344,solved_service,5,2021-07-20 13:01:56.083629+00:00
3727449,712395922453,solved_service,5,2021-07-20 13:01:56.083629+00:00
3723545,712395407080,solved_service,5,2021-07-20 13:01:56.083629+00:00
3707215,712392442845,solved_service,5,2021-07-20 13:01:56.083629+00:00
3717357,712394636240,solved_service,5,2021-07-20 13:01:56.083629+00:00
3729467,712396145285,solved_service,5,2021-07-20 13:01:56.083629+00:00
3711749,712393062732,solved_service,5,2021-07-20 13:01:56.083629+00:00
3728754,712396115922,solved_service,5,2021-07-20 13:01:56.083629+00:00
3719847,712394922116,solved_service,5,2021-07-20 13:01:56.083629+00:00
3720220,712394964481,solved_service,5,2021-07-20 13:01:56.083629+00:00
3719754,712394913565,solved_service,5,2021-07-20 13:01:56.083629+00:00
3719989,712394942464,solved_service,5,2021-07-20 13:01:56.083629+00:00
3717005,712394619775,solved_service,5,2021-07-20 13:01:56.083629+00:00
3718842,712394751762,solved_service,5,2021-07-20 13:01:56.083629+00:00
3724845,712395537840,solved_service,5,2021-07-20 13:01:56.083629+00:00
3718829,712394750992,solved_service,5,2021-07-20 13:01:56.083629+00:00
3721238,712395053344,solved_service,5,2021-07-20 13:01:56.083629+00:00
3718853,712394752510,solved_service,5,2021-07-20 13:01:56.083629+00:00
3728711,712396114076,solved_service,5,2021-07-20 13:01:56.083629+00:00
3724820,712395537571,solved_service,5,2021-07-20 13:01:56.083629+00:00
3729422,712396144843,solved_service,5,2021-07-20 13:01:56.083629+00:00
3726584,712395761313,solved_service,5,2021-07-20 13:01:56.083629+00:00
3718832,712394751213,solved_service,5,2021-07-20 13:01:56.083629+00:00
3725477,712395613672,solved_service,5,2021-07-20 13:01:56.083629+00:00
3729430,712396144854,solved_service,5,2021-07-20 13:01:56.083629+00:00
3728239,712396089591,solved_service,5,2021-07-20 13:01:56.083629+00:00
3729344,712396143815,solved_service,5,2021-07-20 13:01:56.083629+00:00
3718852,712394752451,solved_service,5,2021-07-20 13:01:56.083629+00:00
3729291,712396143281,solved_service,5,2021-07-20 13:01:56.083629+00:00
3728927,712396122384,solved_service,5,2021-07-20 13:01:56.083629+00:00
3713915,712394223914,solved_service,5,2021-07-20 13:01:56.083629+00:00
3718831,712394751132,solved_service,5,2021-07-20 13:01:56.083629+00:00
3730064,712396185373,solved_service,5,2021-07-20 13:01:56.083629+00:00
3729311,712396143502,solved_service,5,2021-07-20 13:01:56.083629+00:00
3712268,712393167161,solved_service,5,2021-07-20 13:01:56.083629+00:00
3722391,712395334464,solved_service,5,2021-07-20 13:01:56.083629+00:00
3726821,712395780585,solved_service,5,2021-07-20 13:01:56.083629+00:00
3729007,712396127133,solved_service,5,2021-07-20 13:01:56.083629+00:00
3729392,712396144423,solved_service,5,2021-07-20 13:01:56.083629+00:00
3723378,712395399984,solved_service,5,2021-07-20 13:01:56.083629+00:00
3719130,712394797800,solved_service,5,2021-07-20 13:01:56.083629+00:00
3724524,712395487613,solved_service,5,2021-07-20 13:01:56.083629+00:00
3726585,6968921735,solved_service,5,2021-07-20 13:01:56.083629+00:00
3729442,712396145031,solved_service,5,2021-07-20 13:01:56.083629+00:00
3728896,712396120951,solved_service,5,2021-07-20 13:01:56.083629+00:00
3727804,6970340204,solved_service,5,2021-07-20 13:01:56.083629+00:00
3723176,712395385564,solved_service,5,2021-07-20 13:01:56.083629+00:00
3726486,6971057520,solved_service,5,2021-07-20 13:01:56.083629+00:00
3729630,6970274183,solved_service,5,2021-07-20 13:01:56.083629+00:00
3728213,712396088541,solved_service,5,2021-07-20 13:01:56.083629+00:00
3723199,6973871586,solved_service,5,2021-07-20 13:01:56.083629+00:00
3730063,712396185362,solved_service,5,2021-07-20 13:01:56.083629+00:00
3725763,6970362173,solved_service,5,2021-07-20 13:01:56.083629+00:00
3729211,712396139195,solved_service,5,2021-07-20 13:01:56.083629+00:00
3723801,712395422384,solved_service,5,2021-07-20 13:01:56.083629+00:00
3728648,712396108885,solved_service,5,2021-07-20 13:01:56.083629+00:00
3724759,712395535946,solved_service,5,2021-07-20 13:01:56.083629+00:00
3730173,712396188210,solved_service,5,2021-07-20 13:01:56.083629+00:00
3729161,6970390932,solved_service,5,2021-07-20 13:01:56.083629+00:00
3725473,712395609295,solved_service,5,2021-07-20 13:01:56.083629+00:00
3725332,6970257055,solved_service,5,2021-07-20 13:01:56.083629+00:00
3727403,6970227784,solved_service,5,2021-07-20 13:01:56.083629+00:00
3727200,6970936070,solved_service,5,2021-07-20 13:01:56.083629+00:00
3724980,712395539741,solved_service,5,2021-07-20 13:01:56.083629+00:00
3727665,6970645231,solved_service,5,2021-07-20 13:01:56.083629+00:00
3713178,712393720850,solved_service,5,2021-07-20 13:01:56.083629+00:00
3729119,6969168404,solved_service,5,2021-07-20 13:01:56.083629+00:00
3716879,712394615704,solved_service,5,2021-07-20 13:01:56.083629+00:00
3729262,6996864140,solved_service,5,2021-07-20 13:01:56.083629+00:00
3729247,6971716356,solved_service,5,2021-07-20 13:01:56.083629+00:00
3725582,712395636455,solved_service,5,2021-07-20 13:01:56.083629+00:00
3728052,712396077514,solved_service,5,2021-07-20 13:01:56.083629+00:00
3729199,6996889896,solved_service,5,2021-07-20 13:01:56.083629+00:00
3728725,6971559092,solved_service,5,2021-07-20 13:01:56.083629+00:00
3715498,955483721,solved_service,5,2021-07-20 13:01:56.083629+00:00
3729576,6970213051,solved_service,5,2021-07-20 13:01:56.083629+00:00
3728724,6970692610,solved_service,5,2021-07-20 13:01:56.083629+00:00
3729100,6970408141,solved_service,5,2021-07-20 13:01:56.083629+00:00
3728223,6970380513,solved_service,5,2021-07-20 13:01:56.083629+00:00
3725367,6969679441,solved_service,5,2021-07-20 13:01:56.083629+00:00
3729072,6996872735,solved_service,5,2021-07-20 13:01:56.083629+00:00
3728022,6969199926,solved_service,5,2021-07-20 13:01:56.083629+00:00
3724414,712395486294,solved_service,5,2021-07-20 13:01:56.083629+00:00
3729330,712396143642,solved_service,5,2021-07-20 13:01:56.083629+00:00
3712686,712393486991,solved_service,5,2021-07-20 13:01:56.083629+00:00
3729371,712396144180,solved_service,5,2021-07-20 13:01:56.083629+00:00
3729466,712396145263,solved_service,5,2021-07-20 13:01:56.083629+00:00
3726586,6968764364,solved_service,5,2021-07-20 13:01:56.083629+00:00
3729212,712396139221,solved_service,5,2021-07-20 13:01:56.083629+00:00
3730493,712396228040,solved_service,5,2021-07-20 13:01:56.083629+00:00
3719992,712394943061,solved_service,5,2021-07-20 13:01:56.083629+00:00
3725647,712395645883,solved_service,5,2021-07-20 13:01:56.083629+00:00
3727185,6970480160,solved_service,5,2021-07-20 13:01:56.083629+00:00
3727556,712396000153,solved_service,5,2021-07-20 13:01:56.083629+00:00
3726152,6969107972,solved_service,5,2021-07-20 13:01:56.083629+00:00
3725415,6972853252,solved_service,5,2021-07-20 13:01:56.083629+00:00
3725421,6970647843,solved_service,5,2021-07-20 13:01:56.083629+00:00
3726469,712395753775,solved_service,5,2021-07-20 13:01:56.083629+00:00
3728684,6996736681,solved_service,5,2021-07-20 13:01:56.083629+00:00
3729113,6969442826,solved_service,5,2021-07-20 13:01:56.083629+00:00
3714305,955475335,solved_service,5,2021-07-20 13:01:56.083629+00:00
3729107,6970226734,solved_service,5,2021-07-20 13:01:56.083629+00:00
3718772,6974376522,solved_service,5,2021-07-20 13:01:56.083629+00:00
3724119,6969679091,solved_service,5,2021-07-20 13:01:56.083629+00:00
3728696,6971473261,solved_service,5,2021-07-20 13:01:56.083629+00:00
3725023,712395544162,solved_service,5,2021-07-20 13:01:56.083629+00:00
3718765,712394747175,solved_service,5,2021-07-20 13:01:56.083629+00:00
3715105,955480451,solved_service,5,2021-07-20 13:01:56.083629+00:00
3726322,6970433315,solved_service,5,2021-07-20 13:01:56.083629+00:00
3713377,955472781,solved_service,5,2021-07-20 13:01:56.083629+00:00
3729099,6970380060,solved_service,5,2021-07-20 13:01:56.083629+00:00
3718855,712394752731,solved_service,5,2021-07-20 13:01:56.083629+00:00
3727430,6971088644,solved_service,5,2021-07-20 13:01:56.083629+00:00
3715075,712394506320,solved_service,5,2021-07-20 13:01:56.083629+00:00
3712698,712393487665,solved_service,5,2021-07-20 13:01:56.083629+00:00
3711756,6971189993,solved_service,5,2021-07-20 13:01:56.083629+00:00
3714124,6973883066,solved_service,5,2021-07-20 13:01:56.083629+00:00
3712714,712393487960,solved_service,5,2021-07-20 13:01:56.083629+00:00
3663523,6951721836,solved_service,5,2021-07-20 13:01:56.083629+00:00
3664853,712386228411,solved_service,5,2021-07-20 13:01:56.083629+00:00
3655835,6952001803,solved_service,5,2021-07-20 13:01:56.083629+00:00
3708526,712392961210,solved_service,5,2021-07-20 13:01:56.083629+00:00
3684881,712389587766,solved_service,5,2021-07-20 13:01:56.083629+00:00
3664891,712386233016,solved_service,5,2021-07-20 13:01:56.083629+00:00
3603115,712375613110,solved_service,5,2021-07-20 13:01:56.083629+00:00
3597190,712375043590,solved_service,5,2021-07-20 13:01:56.083629+00:00
3659075,712385390533,solved_service,5,2021-07-20 13:01:56.083629+00:00
3656020,712385000316,solved_service,5,2021-07-20 13:01:56.083629+00:00
3680509,712388003482,solved_service,5,2021-07-20 13:01:56.083629+00:00
3716270,6973254621,solved_service,5,2021-07-20 13:01:56.083629+00:00
3712711,712393487956,solved_service,5,2021-07-20 13:01:56.083629+00:00
3676354,712387504920,solved_service,5,2021-07-20 13:01:56.083629+00:00
3659819,6952571916,solved_service,5,2021-07-20 13:01:56.083629+00:00
3714464,6972658641,solved_service,5,2021-07-20 13:01:56.083629+00:00
3709586,712392963155,solved_service,5,2021-07-20 13:01:56.083629+00:00
3716978,712394619554,solved_service,5,2021-07-20 13:01:56.083629+00:00
3712804,712393521501,solved_service,5,2021-07-20 13:01:56.083629+00:00
3717047,712394616566,solved_service,5,2021-07-20 13:01:56.083629+00:00
3711498,6972102071,solved_service,5,2021-07-20 13:01:56.083629+00:00
3716277,6973093072,solved_service,5,2021-07-20 13:01:56.083629+00:00
3721832,6973316210,solved_service,5,2021-07-20 13:01:56.083629+00:00
3723468,6970587853,solved_service,5,2021-07-20 13:01:56.083629+00:00
3714837,6973362480,solved_service,5,2021-07-20 13:01:56.083629+00:00
3722278,6973223434,solved_service,5,2021-07-20 13:01:56.083629+00:00
3719338,6973231020,solved_service,5,2021-07-20 13:01:56.083629+00:00
3721408,6993435411,solved_service,5,2021-07-20 13:01:56.083629+00:00
3723467,6970587691,solved_service,5,2021-07-20 13:01:56.083629+00:00
3721403,6968856090,solved_service,5,2021-07-20 13:01:56.083629+00:00
3720299,6973736884,solved_service,5,2021-07-20 13:01:56.083629+00:00
3723857,6969172442,solved_service,5,2021-07-20 13:01:56.083629+00:00
3709811,6972668861,solved_service,5,2021-07-20 13:01:56.083629+00:00
3714335,6974096673,solved_service,5,2021-07-20 13:01:56.083629+00:00
3720892,6973844463,solved_service,5,2021-07-20 13:01:56.083629+00:00
3695394,6966859303,solved_service,5,2021-07-20 13:01:56.083629+00:00
3705945,6972321425,solved_service,5,2021-07-20 13:01:56.083629+00:00
3717416,712396776011,solved_service,5,2021-07-20 13:01:56.083629+00:00
3717001,712394619716,solved_service,5,2021-07-20 13:01:56.083629+00:00
3714010,6974437094,solved_service,5,2021-07-20 13:01:56.083629+00:00
3707160,6973155232,solved_service,5,2021-07-20 13:01:56.083629+00:00
3706859,6972176724,solved_service,5,2021-07-20 13:01:56.083629+00:00
3691172,712390167985,solved_service,5,2021-07-20 13:01:56.083629+00:00
3709103,6971737065,solved_service,5,2021-07-20 13:01:56.083629+00:00
3691728,712390397165,solved_service,5,2021-07-20 13:01:56.083629+00:00
3678566,955140354,solved_service,5,2021-07-20 13:01:56.083629+00:00
3716842,955492364,solved_service,5,2021-07-20 13:01:56.083629+00:00
3711566,955435006,solved_service,5,2021-07-20 13:01:56.083629+00:00
3715137,955480521,solved_service,5,2021-07-20 13:01:56.083629+00:00
3712703,955583903,solved_service,5,2021-07-20 13:01:56.083629+00:00
3709498,955396722,solved_service,5,2021-07-20 13:01:56.083629+00:00
3710556,955408107,solved_service,5,2021-07-20 13:01:56.083629+00:00
3710633,955409331,solved_service,5,2021-07-20 13:01:56.083629+00:00
3709479,955396652,solved_service,5,2021-07-20 13:01:56.083629+00:00
3707560,955382422,solved_service,5,2021-07-20 13:01:56.083629+00:00
3710721,955412577,solved_service,5,2021-07-20 13:01:56.083629+00:00
3709156,955392089,solved_service,5,2021-07-20 13:01:56.083629+00:00
3705392,955347522,solved_service,5,2021-07-20 13:01:56.083629+00:00
3710625,955409168,solved_service,5,2021-07-20 13:01:56.083629+00:00
3708163,955384835,solved_service,5,2021-07-20 13:01:56.083629+00:00
3685131,955103531,solved_service,5,2021-07-20 13:01:56.083629+00:00
3680258,955035632,solved_service,5,2021-07-20 13:01:56.083629+00:00
3661971,6949462693,solved_service,5,2021-07-20 13:01:56.083629+00:00
3607299,954227987,solved_service,5,2021-07-20 13:01:56.083629+00:00
3666520,954876457,solved_service,5,2021-07-20 13:01:56.083629+00:00
3678413,955017249,solved_service,5,2021-07-20 13:01:56.083629+00:00
3651960,954758601,solved_service,5,2021-07-20 13:01:56.083629+00:00
3679323,955026614,solved_service,5,2021-07-20 13:01:56.083629+00:00
3719739,6973819156,solved_service,5,2021-07-20 09:09:30.228025+00:00
3724999,6969379911,solved_service,5,2021-07-20 09:09:30.228025+00:00
3712972,712393596784,solved_service,5,2021-07-19 20:01:49.361708+00:00
3716863,712394615262,solved_service,5,2021-07-19 20:01:49.361708+00:00
3606203,6947735395,solved_service,5,2021-07-19 20:01:49.361708+00:00
3686866,712389675631,solved_service,5,2021-07-19 20:01:49.361708+00:00
3706094,712392319844,solved_service,5,2021-07-19 20:01:49.361708+00:00
3603863,6947211180,solved_service,5,2021-07-19 20:01:49.361708+00:00
3675348,712387316130,solved_service,5,2021-07-19 20:01:49.361708+00:00
3662974,712385783852,solved_service,5,2021-07-19 20:01:49.361708+00:00
3694933,712390708466,solved_service,5,2021-07-19 20:01:49.361708+00:00
3724229,712395466521,solved_service,5,2021-07-19 20:01:49.361708+00:00
3726643,712395764076,solved_service,5,2021-07-19 20:01:49.361708+00:00
3724858,712395537910,solved_service,5,2021-07-19 20:01:49.361708+00:00
3724747,712395535736,solved_service,5,2021-07-19 20:01:49.361708+00:00
3726682,712395775523,solved_service,5,2021-07-19 20:01:49.361708+00:00
3710201,712393131214,solved_service,5,2021-07-19 20:01:49.361708+00:00
3722624,6972793995,solved_service,5,2021-07-19 20:01:49.361708+00:00
3723860,712395424801,solved_service,5,2021-07-19 20:01:49.361708+00:00
3729080,6996852494,solved_service,5,2021-07-19 20:01:49.361708+00:00
3724734,712395535530,solved_service,5,2021-07-19 20:01:49.361708+00:00
3729409,712396144736,solved_service,5,2021-07-19 20:01:49.361708+00:00
3715057,712394506250,solved_service,5,2021-07-19 20:01:49.361708+00:00
3724975,712395539704,solved_service,5,2021-07-19 20:01:49.361708+00:00
3722741,6969443692,solved_service,5,2021-07-19 20:01:49.361708+00:00
3720616,6974065556,solved_service,5,2021-07-19 20:01:49.361708+00:00
3725398,712395597922,solved_service,5,2021-07-19 20:01:49.361708+00:00
3729469,712396145296,solved_service,5,2021-07-19 20:01:49.361708+00:00
3729793,712396165121,solved_service,5,2021-07-19 20:01:49.361708+00:00
3729348,712396143874,solved_service,5,2021-07-19 20:01:49.361708+00:00
3715069,712394506305,solved_service,5,2021-07-19 20:01:49.361708+00:00
3727894,712396066465,solved_service,5,2021-07-19 20:01:49.361708+00:00
3726288,712395736953,solved_service,5,2021-07-19 20:01:49.361708+00:00
3730171,712396188206,solved_service,5,2021-07-19 20:01:49.361708+00:00
3723813,712395422933,solved_service,5,2021-07-19 20:01:49.361708+00:00
3712706,712393487912,solved_service,5,2021-07-19 20:01:49.361708+00:00
3729106,6971817020,solved_service,5,2021-07-19 20:01:49.361708+00:00
3728045,712396718644,solved_service,5,2021-07-19 20:01:49.361708+00:00
3729287,712396143255,solved_service,5,2021-07-19 20:01:49.361708+00:00
3729541,712396146022,solved_service,5,2021-07-19 20:01:49.361708+00:00
3723884,6973987543,solved_service,5,2021-07-19 20:01:49.361708+00:00
3728728,712396114673,solved_service,5,2021-07-19 20:01:49.361708+00:00
3724979,712395539730,solved_service,5,2021-07-19 20:01:49.361708+00:00
3729455,712396145145,solved_service,5,2021-07-19 20:01:49.361708+00:00
3725994,712395699691,solved_service,5,2021-07-19 20:01:49.361708+00:00
3729398,712396144552,solved_service,5,2021-07-19 20:01:49.361708+00:00
3724758,712395535935,solved_service,5,2021-07-19 20:01:49.361708+00:00
3729357,712396143970,solved_service,5,2021-07-19 20:01:49.361708+00:00
3716456,712394583821,solved_service,5,2021-07-19 20:01:49.361708+00:00
3728297,712396091654,solved_service,5,2021-07-19 20:01:49.361708+00:00
3725532,6970654040,solved_service,5,2021-07-19 20:01:49.361708+00:00
3729531,712396145930,solved_service,5,2021-07-19 20:01:49.361708+00:00
3723227,6969476231,solved_service,5,2021-07-19 20:01:49.361708+00:00
3726201,712395722931,solved_service,5,2021-07-19 20:01:49.361708+00:00
3722271,6973770812,solved_service,5,2021-07-19 20:01:49.361708+00:00
3727655,6970642394,solved_service,5,2021-07-19 20:01:49.361708+00:00
3727807,6970610883,solved_service,5,2021-07-19 20:01:49.361708+00:00
3718838,712394751563,solved_service,5,2021-07-19 20:01:49.361708+00:00
3725510,6968948151,solved_service,5,2021-07-19 20:01:49.361708+00:00
3727788,712396060320,solved_service,5,2021-07-19 20:01:49.361708+00:00
3728458,6969111564,solved_service,5,2021-07-19 20:01:49.361708+00:00
3727845,712396063514,solved_service,5,2021-07-19 20:01:49.361708+00:00
3725323,712395581155,solved_service,5,2021-07-19 20:01:49.361708+00:00
3711233,712392979561,solved_service,5,2021-07-19 20:01:49.361708+00:00
3725830,712395677195,solved_service,5,2021-07-19 20:01:49.361708+00:00
3724878,712395538105,solved_service,5,2021-07-19 20:01:49.361708+00:00
3729523,712396145845,solved_service,5,2021-07-19 20:01:49.361708+00:00
3724198,712395460884,solved_service,5,2021-07-19 20:01:49.361708+00:00
3729480,712396145403,solved_service,5,2021-07-19 20:01:49.361708+00:00
3722849,712395365732,solved_service,5,2021-07-19 20:01:49.361708+00:00
3724876,712395538061,solved_service,5,2021-07-19 20:01:49.361708+00:00
3729557,712396146184,solved_service,5,2021-07-19 20:01:49.361708+00:00
3729370,712396144165,solved_service,5,2021-07-19 20:01:49.361708+00:00
3720030,712394948263,solved_service,5,2021-07-19 20:01:49.361708+00:00
3729449,712396145064,solved_service,5,2021-07-19 20:01:49.361708+00:00
3717823,712394667902,solved_service,5,2021-07-19 20:01:49.361708+00:00
3724717,712395535261,solved_service,5,2021-07-19 20:01:49.361708+00:00
3729098,6971600801,solved_service,5,2021-07-19 20:01:49.361708+00:00
3729079,6969958870,solved_service,5,2021-07-19 20:01:49.361708+00:00
3721102,712395047291,solved_service,5,2021-07-19 20:01:49.361708+00:00
3724965,712395539645,solved_service,5,2021-07-19 20:01:49.361708+00:00
3727079,712395793373,solved_service,5,2021-07-19 20:01:49.361708+00:00
3712202,712393166483,solved_service,5,2021-07-19 20:01:49.361708+00:00
3729702,712396156776,solved_service,5,2021-07-19 20:01:49.361708+00:00
3728200,712396087546,solved_service,5,2021-07-19 20:01:49.361708+00:00
3730017,712396184846,solved_service,5,2021-07-19 20:01:49.361708+00:00
3729078,6971714702,solved_service,5,2021-07-19 20:01:49.361708+00:00
3728911,712396121043,solved_service,5,2021-07-19 20:01:49.361708+00:00
3725371,712395590756,solved_service,5,2021-07-19 20:01:49.361708+00:00
3725439,712395602295,solved_service,5,2021-07-19 20:01:49.361708+00:00
3720672,6973892800,solved_service,5,2021-07-19 20:01:49.361708+00:00
3729578,712396146534,solved_service,5,2021-07-19 20:01:49.361708+00:00
3715939,712394558632,solved_service,5,2021-07-19 20:01:49.361708+00:00
3724847,712395537862,solved_service,5,2021-07-19 20:01:49.361708+00:00
3729760,6996876316,solved_service,5,2021-07-19 20:01:49.361708+00:00
3713807,712394197185,solved_service,5,2021-07-19 20:01:49.361708+00:00
3724833,712395537711,solved_service,5,2021-07-19 20:01:49.361708+00:00
3727105,712395794983,solved_service,5,2021-07-19 20:01:49.361708+00:00
3718266,712394696576,solved_service,5,2021-07-19 20:01:49.361708+00:00
3729272,6968740144,solved_service,5,2021-07-19 20:01:49.361708+00:00
3720479,6973864520,solved_service,5,2021-07-19 20:01:49.361708+00:00
3718234,712394690103,solved_service,5,2021-07-19 20:01:49.361708+00:00
3725957,712395695222,solved_service,5,2021-07-19 20:01:49.361708+00:00
3725734,712395661401,solved_service,5,2021-07-19 20:01:49.361708+00:00
3728156,712396084046,solved_service,5,2021-07-19 20:01:49.361708+00:00
3728935,712396123460,solved_service,5,2021-07-19 20:01:49.361708+00:00
3729242,6969314940,solved_service,5,2021-07-19 20:01:49.361708+00:00
3725735,712395661762,solved_service,5,2021-07-19 20:01:49.361708+00:00
3727891,6968856366,solved_service,5,2021-07-19 20:01:49.361708+00:00
3718851,712394752160,solved_service,5,2021-07-19 20:01:49.361708+00:00
3729584,6970226384,solved_service,5,2021-07-19 20:01:49.361708+00:00
3729495,712396145532,solved_service,5,2021-07-19 20:01:49.361708+00:00
3728739,712396115292,solved_service,5,2021-07-19 20:01:49.361708+00:00
3729246,712396141645,solved_service,5,2021-07-19 20:01:49.361708+00:00
3718968,712394772935,solved_service,5,2021-07-19 20:01:49.361708+00:00
3729377,712396144294,solved_service,5,2021-07-19 20:01:49.361708+00:00
3717426,712394639913,solved_service,5,2021-07-19 20:01:49.361708+00:00
3717892,712394671516,solved_service,5,2021-07-19 20:01:49.361708+00:00
3729063,6996870090,solved_service,5,2021-07-19 20:01:49.361708+00:00
3729434,712396144961,solved_service,5,2021-07-19 20:01:49.361708+00:00
3729396,712396144445,solved_service,5,2021-07-19 20:01:49.361708+00:00
3718837,712394751456,solved_service,5,2021-07-19 20:01:49.361708+00:00
3712695,712393487643,solved_service,5,2021-07-19 20:01:49.361708+00:00
3724783,712395537184,solved_service,5,2021-07-19 20:01:49.361708+00:00
3729085,6968770012,solved_service,5,2021-07-19 20:01:49.361708+00:00
